category,is_expectancy,is_expectancy_dollar,is_expected_total_r,is_guardrail_pass,is_losing_trades,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_sharpe,is_sortino,is_tail_loss_r,is_total_trades,is_trades_per_month,is_utility,is_win_rate,is_winning_trades,name,neg_is_drawdown,neg_oos_drawdown,oos_expectancy,oos_expectancy_dollar,oos_expected_total_r,oos_losing_trades,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_sharpe,oos_sortino,oos_tail_loss_r,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,oos_winning_trades,patch,robust_score,strict_oos_uplift
simplification,0.12278494186390058,14.226334819217433,247.9027976232153,True,866,0.0426025286056618,28722.969999999998,1.7420328201900923,5.218926933643991,6.6398768747137495,-1.0725006684630969,2019,87.29163707386363,0.3168728267560399,0.5710747894997523,1153,r110__combined_quality_off,,,0.3058163230312762,18.871965811965797,35.78050979465932,47,0.014014411777533377,2208.019999999998,2.8868901631359014,7.017729063593885,10.955665646154324,-1.0028390483850822,117,59.353125000000006,0.016999579442002477,0.5982905982905983,70,"{""ablation.use_combined_quality_gate"": false, ""param_overrides.rvol_threshold"": 1.1}",0.12195521600191557,False
rvol_exit,0.12163110870091325,13.043240020736127,234.62640868406166,True,913,0.04090510573464857,25160.40999999999,1.7512003035802939,5.06846724286877,6.634636800166251,-1.074631241717785,1929,83.40047940340908,0.23882303891782633,0.5266977708657335,1016,r110__failure_to_m0p075,-0.04090510573464857,-0.013761262853692417,0.36180523684858074,19.066964285714256,40.52218652704104,47,0.013761262853692417,2135.499999999997,3.0607762530638967,6.273670138529478,11.080886063936006,-1.0028390483850822,112,56.81666666666667,0.05818176899127115,0.5803571428571429,65,"{""param_overrides.failure_stop_to_r"": -0.075, ""param_overrides.rvol_threshold"": 1.1}",0.12140621346556546,True
rvol_exit,0.12229625879843213,12.931881748071975,237.8662233629505,True,900,0.04103125860570927,25152.50999999999,1.727419353439337,5.14812942032444,6.998187327926276,-1.0569073194908756,1945,84.09224076704545,0.24538888024859756,0.5372750642673522,1045,r110__failure_bars6,-0.04103125860570927,-0.013551610675549516,0.35210657180816596,18.78684210526312,40.14014918613092,48,0.013551610675549516,2141.6999999999957,2.9347407788828925,6.2869557832193115,11.466474369863247,-0.9163955853061048,114,57.831250000000004,0.05348963519305178,0.5789473684210527,66,"{""param_overrides.failure_stop_bars"": 6, ""param_overrides.rvol_threshold"": 1.1}",0.12065437096249279,True
incumbent,0.12802961381436545,13.70965336134454,243.76838470255183,True,817,0.0435702356934037,26103.180000000004,1.733887027217144,5.175693246759639,6.618783878317416,-1.0747976386894273,1904,82.31960227272727,0.26730210631079254,0.5709033613445378,1087,control__rvol110,-0.0435702356934037,-0.013800775901414885,0.36699164986126287,19.446944444444423,39.63509818501639,42,0.013800775901414885,2100.2699999999977,2.9354294718799827,6.196236262766194,10.602646378552006,-1.0028390483850822,108,54.7875,0.040844623771494726,0.6111111111111112,66,"{""param_overrides.rvol_threshold"": 1.1}",0.12010474266024895,True
incumbent,0.12123835864427378,13.00901036269429,233.9900321834484,True,906,0.04118463493914059,25107.38999999998,1.745163280733166,5.076699252062411,6.637554926675119,-1.0760272823043995,1930,83.44371448863636,0.23624780813365193,0.5305699481865285,1024,control__rvol110_failure_m010,-0.04118463493914059,-0.013772444375038643,0.36101713381061673,18.97776785714283,40.433918986789074,47,0.013772444375038643,2125.509999999997,3.0371974888580002,6.240553192443035,10.991744977534239,-1.0028390483850822,112,56.81666666666667,0.05537178673212541,0.5803571428571429,65,"{""param_overrides.failure_stop_to_r"": -0.1, ""param_overrides.rvol_threshold"": 1.1}",0.11867839422265969,True
rvol_route,0.1282677126086651,13.00305631492619,234.60164636124847,True,788,0.039175234445293694,23782.590000000004,1.7004702476885227,4.912090354565923,6.322932902680328,-1.0762564828730181,1829,79.07697088068181,0.22074730159458159,0.5691634773100055,1041,r110__or_floor120,-0.039175234445293694,-0.013722108859524447,0.3702446291086024,19.913853211009148,40.35666457283766,42,0.013722108859524447,2170.609999999997,3.0276410309105,6.319694034874754,10.948439782561765,-1.0028390483850822,109,55.29479166666667,0.060355221031506257,0.6146788990825688,67,"{""ablation.use_or_quality_gate"": true, ""param_overrides.or_breakout_min_rvol"": 1.2, ""param_overrides.rvol_threshold"": 1.1}",0.11649244922858262,True
rvol_exit,0.12360019006356335,13.187566440854605,237.18876473197807,True,881,0.041273445944100665,25306.939999999988,1.7476691233516632,5.093798555226547,6.614089999018767,-1.0761461860520418,1919,82.96812855113636,0.24600654904142497,0.5409067222511725,1038,r110__failure_to_m0p125,-0.041273445944100665,-0.013789312529520035,0.3558014515450502,18.843482142857106,39.84976257304562,48,0.013789312529520035,2110.4699999999957,2.9949617166083673,6.200108839023837,10.86906986082127,-1.0028390483850822,112,56.81666666666667,0.04577337004059727,0.5714285714285714,64,"{""param_overrides.failure_stop_to_r"": -0.125, ""param_overrides.rvol_threshold"": 1.1}",0.11585498269088695,True
rvol_exit,0.12427349128017448,13.445276041666668,238.605103257935,True,870,0.041539732415134964,25814.930000000004,1.7512356936719384,5.151366320460198,6.5882985590797585,-1.0760272823043995,1920,83.01136363636363,0.2559106098536318,0.546875,1050,r110__failure_to_m0p15,-0.041539732415134964,-0.013780996662383091,0.351884390854947,19.079999999999963,39.05916738489912,46,0.013780996662383091,2117.879999999996,3.0005856626016607,6.276945952839668,10.312613281510231,-1.0028390483850822,111,56.309375,0.03903886800923318,0.5855855855855856,65,"{""param_overrides.failure_stop_to_r"": -0.15, ""param_overrides.rvol_threshold"": 1.1}",0.1149439776547727,True
late_quality,0.12831051369245722,15.152217294900217,231.47216670119283,True,764,0.04259377510762551,27334.59999999999,1.7724857108540983,5.181854301439037,6.861583140983452,-1.0778069952945193,1804,77.99609375,0.2586024644425319,0.5764966740576497,1040,r110__entry1330_late_rvol_add0p15,-0.04259377510762551,-0.013759339538700949,0.3567776198945276,19.97401869158875,38.175205328714455,42,0.013759339538700949,2137.219999999996,3.0759181374024998,6.178868265305175,11.231905515158735,-0.957824803370837,107,54.280208333333334,0.03354596653993874,0.6074766355140186,65,"{""param_overrides.entry_window_end"": ""13:30:00"", ""param_overrides.orb_late_rvol_add_per_30m"": 0.15, ""param_overrides.orb_time_decay_start"": ""10:30:00"", ""param_overrides.rvol_threshold"": 1.1}",0.11231574080584633,True
rvol_exit,0.12030260801042476,12.927412008281568,232.42463867614063,True,925,0.04061782306828838,24975.759999999987,1.752809120845169,5.063110771408427,6.625727208281194,-1.0760272823043995,1932,83.5301846590909,0.2320306941115554,0.5212215320910973,1007,r110__failure_to_0p0,-0.04061782306828838,-0.013769778860588012,0.35515264162451565,19.170180180180132,39.42194322032124,47,0.013769778860588012,2127.889999999995,3.0711407436246745,6.286186873279745,11.056673140631474,-1.0028390483850822,111,56.309375,0.04545090606375704,0.5765765765765766,64,"{""param_overrides.failure_stop_to_r"": 0.0, ""param_overrides.rvol_threshold"": 1.1}",0.11075383188048646,True
simplification,0.10611091490703475,10.976076839826826,196.09297074820023,True,890,0.033635584716679705,20283.789999999975,1.6381341649759362,4.422978266611002,5.642678324213351,-1.063331950758497,1848,79.8984375,0.09520426504432243,0.5183982683982684,958,entry1330__failure_m010_combined_quality_off,-0.033635584716679705,-0.011577872617835949,0.33499173198225135,19.12951612903222,41.53897476579917,51,0.011577872617835949,2372.059999999995,3.153774912607251,7.232098476019677,13.557738296739803,-0.7852556452945034,124,62.90416666666667,0.1177036166036574,0.5887096774193549,73,"{""ablation.use_combined_quality_gate"": false, ""param_overrides.entry_window_end"": ""13:30:00"", ""param_overrides.failure_stop_to_r"": -0.1}",0.10982884355789016,True
rvol_exit,0.12114949218489506,13.057671161825718,233.57622093247767,True,919,0.04065958359274503,25175.189999999984,1.7567773522221117,5.080605435781116,6.641919757437398,-1.074631241717785,1928,83.35724431818181,0.23726052599788722,0.5233402489626556,1009,r110__failure_to_m0p05,-0.04065958359274503,-0.01377180590155189,0.35184963849148715,19.153873873873827,39.05530987255507,48,0.01377180590155189,2126.079999999995,3.066723695466201,6.2829778800024405,11.043464960050454,-1.0028390483850822,111,56.309375,0.040776794449115035,0.5675675675675675,63,"{""param_overrides.failure_stop_to_r"": -0.05, ""param_overrides.rvol_threshold"": 1.1}",0.1095461004911853,True
rvol_exit,0.12468408939445719,13.509999999999994,237.89724256462432,True,842,0.043013529376366065,25777.07999999999,1.735621228015903,5.14748349796082,6.569865619082797,-1.0747976386894273,1908,82.49254261363636,0.25083962482808275,0.5587002096436059,1066,r110__failure_to_m0p2,-0.043013529376366065,-0.013821469354505636,0.34973317073847426,18.58839285714283,39.17011512270912,47,0.013821469354505636,2081.899999999997,2.8854374207571047,6.16220560173072,10.603858695313914,-1.0028390483850822,112,56.81666666666667,0.032720217530289974,0.5803571428571429,65,"{""param_overrides.failure_stop_to_r"": -0.2, ""param_overrides.rvol_threshold"": 1.1}",0.10906201008451744,True
rvol_exit,0.12499928169816472,13.594427600627284,239.12362588858912,True,855,0.04277307009404072,26006.139999999996,1.747301370370806,5.17750372351791,6.629822405945327,-1.075894939738158,1913,82.70871803977272,0.257315077385658,0.553058024046001,1058,r110__failure_to_m0p175,-0.04277307009404072,-0.01380514148374495,0.3452326519142864,18.886396396396357,38.320824362485794,47,0.01380514148374495,2096.389999999996,2.9428468161218824,6.224396505138015,10.147718918932158,-1.0028390483850822,111,56.309375,0.0265982132120427,0.5765765765765766,64,"{""param_overrides.failure_stop_to_r"": -0.175, ""param_overrides.rvol_threshold"": 1.1}",0.10734911567280805,True
rvol_exit,0.1228056714099249,13.302239039665977,235.29566642141612,True,854,0.04155229825563857,25487.09000000001,1.7154586181061169,5.121218131517247,6.6897082458014525,-1.07961726634743,1916,82.83842329545453,0.2429606476480221,0.5542797494780793,1062,r110__failure_bars8,-0.04155229825563857,-0.014741313358530347,0.3612798525804479,18.909454545454533,39.740783783849274,44,0.014741313358530347,2080.0399999999986,2.8793277918323112,6.065637341142488,10.131841271142068,-0.9957283328631507,110,55.802083333333336,0.03400266665603647,0.6,66,"{""param_overrides.failure_stop_bars"": 8, ""param_overrides.rvol_threshold"": 1.1}",0.10713796000323143,True
rvol_route,0.12820588622102394,12.692739105829087,226.5398009525493,True,759,0.03981607288985245,22428.069999999996,1.6971450649662692,4.927392718873335,6.17231043807491,-1.076121178406985,1767,76.3963955965909,0.1824993423035241,0.5704584040747029,1008,r110__or_floor130,-0.03981607288985245,-0.01379436755109855,0.37557794254295235,19.867641509433938,39.81126190955295,41,0.01379436755109855,2105.9699999999975,2.9784211861301864,6.141834906779772,10.075312994394443,-1.0028390483850822,106,53.77291666666667,0.04374436289120136,0.6132075471698113,65,"{""ablation.use_or_quality_gate"": true, ""param_overrides.or_breakout_min_rvol"": 1.3, ""param_overrides.rvol_threshold"": 1.1}",0.09230860568551433,True
incumbent,0.11440909015253922,11.619248251748244,196.3259987017573,True,809,0.03795408554432407,19938.629999999986,1.6743726533584469,4.521285151442188,5.692170496436232,-1.0713932751012054,1716,74.19140625,0.08118594284299568,0.5285547785547785,907,control__entry1330_failure_m010,-0.03795408554432407,-0.015252700007101081,0.376949760335478,20.21596330275225,41.087523876567104,44,0.015252700007101081,2203.5399999999954,3.3166139257141,6.175396304045446,11.120022505471288,-0.8235901968132971,109,55.29479166666667,0.07188257736579633,0.5963302752293578,65,"{""param_overrides.entry_window_end"": ""13:30:00"", ""param_overrides.failure_stop_to_r"": -0.1}",0.0751387552828161,True
rvol_route,0.12694775309283216,12.406629866356768,218.47708307276415,True,739,0.03787791465220281,21351.809999999998,1.685218412103236,4.825789024672403,5.88884484382886,-1.0766934509724757,1721,74.40758167613636,0.15238074102615323,0.5705984892504358,982,r110__pdh_only,-0.03787791465220281,-0.013844895956829242,0.381739123357872,20.011359223300953,39.31912970586082,40,0.013844895956829242,2061.1699999999983,2.9633556228686824,6.035826036497237,10.50981355824654,-1.0028390483850822,103,52.251041666666666,0.03121763116853296,0.6116504854368932,63,"{""ablation.use_or_quality_gate"": true, ""param_overrides.or_breakout_min_rvol"": 1.4, ""param_overrides.rvol_threshold"": 1.1}",0.07362471961870005,True
rvol_route,0.12649501156685342,13.101889763779527,208.843264096875,True,704,0.04310571195599658,21631.219999999998,1.716466505672286,4.854408576429293,6.233671605881058,-1.0656144829318455,1651,71.38112571022727,0.1257805241438103,0.5735917625681405,947,r110__or_only,-0.04310571195599658,-0.015071959371027238,0.394296548542345,20.993333333333297,39.03535830569216,36,0.015071959371027238,2078.3399999999965,3.238263959937533,6.190253231179682,10.904276558941024,-0.845179984102284,99,50.221875000000004,0.03256734581563285,0.6363636363636364,63,"{""param_overrides.pdh_breakout_min_rvol"": 1.4, ""param_overrides.rvol_threshold"": 1.1}",0.06519195823049495,True
rvol_fine,0.1249157388870267,13.34770083102493,225.4729086910832,True,772,0.036673834003280094,24092.6,1.704003974022748,4.942878296660767,6.278602333679317,-1.0836951003190767,1805,78.03932883522727,0.2093793814466312,0.5722991689750693,1033,rvol_fine__1p15,,,0.3373992671618804,17.596666666666646,36.43912085348308,44,0.014029264849288764,1900.4399999999978,2.6807789933580373,5.695491424191182,9.93595934777299,-1.0028390483850822,108,54.7875,-0.02532156556733844,0.5925925925925926,64,"{""param_overrides.rvol_threshold"": 1.15}",0.056823765887550934,False
rvol_route,0.1248735786083769,13.144511278195484,215.90641741388367,True,737,0.04044014179270895,22726.859999999993,1.7181871501000476,4.945861702600944,6.277716887695973,-1.0665868655751376,1729,74.75346235795455,0.1625242937934207,0.573742047426258,992,r110__pdh_floor130,-0.04044014179270895,-0.015184563551625304,0.3729633744406626,19.48431372549017,38.042264192947584,41,0.015184563551625304,1987.3999999999974,2.8602517901436775,5.503778430659244,9.729582958574621,-0.8875076236454641,102,51.743750000000006,-0.0013088853625623739,0.5980392156862745,61,"{""param_overrides.pdh_breakout_min_rvol"": 1.3, ""param_overrides.rvol_threshold"": 1.1}",0.0560327273420317,True
rvol_route,0.12397014247682872,13.033871139510106,232.81592757148434,True,805,0.04075331266034553,24477.60999999998,1.694044106159419,4.94951509790557,6.10016351166166,-1.0737069366653076,1878,81.19549005681817,0.22452822642491635,0.5713525026624068,1073,r100__pdh_floor120,,,0.31304826775907574,16.381339285714255,35.061405989016485,45,0.014681480803093842,1834.7099999999964,2.4991787940938512,5.136166172094233,9.075223949820433,-1.0467460959522816,112,56.81666666666667,-0.05240220392426738,0.5982142857142857,67,"{""param_overrides.pdh_breakout_min_rvol"": 1.2, ""param_overrides.rvol_threshold"": 1.0}",0.044523446697946924,False
rvol_route,0.12512671244114207,13.460719424460432,226.1039693811437,True,772,0.04019273837381465,24323.52,1.7221066550370485,5.044728743952534,6.54384927445065,-1.0735531110011842,1807,78.12579900568181,0.20853402362686488,0.5727725511898174,1035,r110__pdh_floor120,,,0.34108575331854746,17.406407766990263,35.13183259181039,42,0.014858742950513539,1792.8599999999972,2.6322320445006864,5.3438501819043,9.235030248049448,-1.003713680848494,103,52.251041666666666,-0.05980014451631841,0.5922330097087378,61,"{""param_overrides.pdh_breakout_min_rvol"": 1.2, ""param_overrides.rvol_threshold"": 1.1}",0.03411681433379573,False
rvol_fine,0.12222762151298032,11.999156193895864,204.24235554819012,True,718,0.036312859756913514,20050.58999999999,1.651497034394781,4.5304976559632,5.771994457447163,-1.0709339960266953,1671,72.24582741477272,0.10355931736800982,0.5703171753441053,953,rvol_fine__1p25,,,0.35489385478319174,18.8002912621359,36.55406704266875,41,0.01758586349083549,1936.4299999999976,2.8215280129435203,5.548356449593415,9.011984755007509,-0.9443097123967972,103,52.251041666666666,-0.03440684813968894,0.6019417475728155,62,"{""param_overrides.rvol_threshold"": 1.25}",0.01388130978800562,False
control,0.12049737138406266,11.79231500339443,177.4926280487243,True,634,0.038875280031415785,17370.079999999994,1.666456409654326,4.439112514665017,5.204353423580929,-1.067694798735127,1473,63.68528053977272,0.0,0.5695858791581806,839,control__base,,,0.4030816567950816,20.714574468085072,37.88967573873767,34,0.01523491592482691,1947.169999999997,3.1397942811929886,5.8256966846083,10.047758146054715,-0.845179984102284,94,47.68541666666667,0.0,0.6382978723404256,60,{},0.0,False
rvol_fine,0.1186124208148402,11.407812499999997,182.18867837159456,True,664,0.04101473333268189,17522.399999999994,1.6453542332680202,4.425942526505968,5.322603930116373,-1.0668697655102979,1536,66.4090909090909,0.008689744530428492,0.5677083333333334,872,rvol_fine__1p35,,,0.3967373795129262,20.324421052631557,37.69005105372799,38,0.015255475356254105,1930.819999999998,2.9347669245260315,5.488685551327015,10.254958892852226,-0.845179984102284,95,48.192708333333336,-0.01222660328386847,0.6,57,"{""param_overrides.rvol_threshold"": 1.35}",-0.004905881548864533,False
