category,complexity,complexity_adjusted_equal,is_expectancy,is_expected_total_r,is_guardrail_pass,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_total_trades,is_trades_per_month,is_utility,is_win_rate,maximin_utility,name,oos_expectancy,oos_expected_total_r,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_strict_uplift,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,patch,weighted_65_35,weighted_equal
pdh_sensitivity,4,0.2735204183252275,0.18090566393409854,223.2375892946776,True,0.13142857142857192,26133.999999999978,1.823655626601044,1234,53.35209517045454,0.1639713751030123,0.5615883306320908,0.1639713751030123,stability__rvol180__or9__trail08__pdh0p85,0.48314805411705103,48.797953465822154,0.020194239814585395,2452.390000000003,3.2539934927666883,True,101,51.23645833333334,0.3990694615474427,0.7227722772277227,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.pdh_size_mult"": 0.85, ""param_overrides.rvol_threshold"": 1.8}",0.3167851312918921,0.2815204183252275
aggressive_stabilization,3,0.2715139770524653,0.17596355304371317,216.78709734985463,True,0.13018585620902154,26253.279999999977,1.8316474382123549,1232,53.26562499999999,0.15286809560673273,0.5633116883116883,0.15286809560673273,rvol180__or9__trail08,0.4860008652583371,49.57208825635038,0.020174377517353355,2386.040000000003,3.20878500347143,True,102,51.743750000000006,0.3981598584981979,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.8}",0.31230774148618506,0.27551397705246533
pdh_sensitivity,4,0.27133085888826236,0.17732206237621073,218.81542497224405,True,0.13115811947873238,26263.339999999975,1.8297081132037911,1234,53.35209517045454,0.15675368229540323,0.5640194489465153,0.15675368229540323,stability__rvol180__or9__trail08__pdh0p8,0.4839123978130712,49.359064576933264,0.02013875364087664,2423.3500000000026,3.240005546055379,True,102,51.743750000000006,0.40190803548112153,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.pdh_size_mult"": 0.8, ""param_overrides.rvol_threshold"": 1.8}",0.31610401186612014,0.27933085888826237
frequency_extension,4,0.2699390637596117,0.17770569429712987,232.616753834943,True,0.1236200583691988,27920.369999999966,1.835050417893528,1309,56.59472656249999,0.21261992683302294,0.5622612681436211,0.21261992683302294,stability__rvol180__or9__trail08__entry130000,0.44824360407758584,47.5138220322241,0.02011971264060719,2270.290000000005,2.9085284351225393,True,106,53.77291666666667,0.34325820068620044,0.7075471698113207,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.entry_window_end"": ""13:00:00"", ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.8}",0.2975348048375883,0.2779390637596117
aggressive_stability_surface,3,0.26922995102060393,0.18879518392932876,236.18277509559027,True,0.12297378346177333,28281.379999999997,1.865642230505482,1251,54.08709161931818,0.22352760751429698,0.5547561950439648,0.22352760751429698,stability__rvol1p75__or8__trail0p06,0.4406075434546479,45.382576975828734,0.022267575285111085,2308.8800000000087,3.1225420347677573,True,103,52.251041666666666,0.32293229452691086,0.7087378640776699,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 8, ""param_overrides.rvol_threshold"": 1.75}",0.288140654072496,0.27322995102060393
pdh_sensitivity,4,0.2689823684660694,0.17575295692625417,216.3518899762189,True,0.133599087526067,26241.00999999998,1.8223333248721492,1231,53.22238991477273,0.14931835731861293,0.5629569455727051,0.14931835731861293,stability__rvol180__or9__trail08__pdh0p95,0.48314805411705103,48.797953465822154,0.020168290438560766,2485.220000000003,3.278429718728237,True,101,51.23645833333334,0.4046463796135259,0.7227722772277227,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.pdh_size_mult"": 0.95, ""param_overrides.rvol_threshold"": 1.8}",0.31528157181030636,0.2769823684660694
frequency_extension,4,0.2686808749553874,0.17070452471098693,215.77051923468747,True,0.1260866217327628,26419.119999999974,1.8129450268385408,1264,54.64914772727273,0.1552018914125769,0.5609177215189873,0.1552018914125769,stability__rvol180__or9__trail08__entry124500,0.4860008652583371,49.57208825635038,0.020174377517353355,2386.040000000003,3.20878500347143,True,102,51.743750000000006,0.3981598584981979,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.entry_window_end"": ""12:45:00"", ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.8}",0.3131245700182306,0.2766808749553874
aggressive_stability_surface,3,0.260205316213062,0.18625278034640302,227.7871503636509,True,0.12437191210326222,27281.019999999997,1.8502444517234722,1223,52.87650923295454,0.19196541556848112,0.5600981193785772,0.19196541556848112,stability__rvol1p8__or8__trail0p06,0.4484365373325673,46.637399882587,0.022198977321889052,2288.940000000008,3.117369545711051,True,104,52.75833333333333,0.3364452168576429,0.7115384615384616,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 8, ""param_overrides.rvol_threshold"": 1.8}",0.2858772864064363,0.264205316213062
aggressive_stability_surface,3,0.2583990833141528,0.1892133779548096,228.94818732531962,True,0.11836554987028484,27412.439999999988,1.8757276981656712,1210,52.31445312499999,0.200798022278929,0.5669421487603306,0.200798022278929,stability__rvol1p85__or9__trail0p06,0.4558349732481566,45.58349732481566,0.020130869967501946,2270.2600000000048,3.050970259820053,True,100,50.72916666666667,0.3240001443493766,0.71,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.85}",0.2808794016247199,0.2623990833141528
aggressive_stability_surface,3,0.25813981445852713,0.18124335873540112,222.748087885808,True,0.11885740139157121,28260.739999999972,1.8914362535675433,1229,53.13591974431818,0.19861886278569613,0.5663140764849471,0.19861886278569613,stability__rvol1p85__or10__trail0p06,0.45250536078826153,45.70304143961442,0.020135766273381726,2270.2800000000043,3.0509883279731254,True,101,51.23645833333334,0.32566076613135814,0.7128712871287128,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.85}",0.2811960999603764,0.26213981445852713
