split,symbol,timestamp_utc,direction,grade,pullback_type,depth,value_hits,orderly,confirmations,confirmation_count,entry_model,entry_price,stop_price,stop_atr_mult,daily_has_room,score,risk_pct,qty
train,GLD,2024-09-03T14:15:00+00:00,SHORT,valid,classic_38_62,0.7014925373134364,1,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,228.97,229.5054084285292,0.4134203790074881,True,18.0,0.025,3493
train,GLD,2024-09-03T14:30:00+00:00,SHORT,valid,classic_38_62,0.7014925373134364,1,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,229.29,229.6154084285292,0.25126701166125476,True,18.0,0.025,3489
train,GLD,2024-09-09T13:30:00+00:00,SHORT,valid,classic_38_62,0.5345345345345375,2,True,vwap_loss|lower_high|lower_third_close|volume_expansion,4,confirmation_close,231.13,231.5109139629671,0.30288566185239646,True,18.0,0.025,3461
train,GLD,2024-09-09T13:45:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,2,True,bearish_reversal|vwap_loss|lower_high|lower_third_close|volume_expansion,5,confirmation_close,231.0,231.50091396296708,0.39830426803622826,True,18.0,0.025,3463
train,GLD,2024-09-09T14:00:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,2,True,vwap_loss|lower_high|micro_break|trendline_break|volume_expansion,5,confirmation_close,230.88,231.19091396296707,0.24722480824513302,True,18.0,0.025,3465
train,GLD,2024-09-09T14:15:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,2,True,vwap_loss|lower_high|volume_expansion,3,confirmation_close,230.99,231.2609139629671,0.21541860618385575,True,18.0,0.025,3463
train,GLD,2024-09-09T14:45:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,3,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,230.71,230.90091396296708,0.15180620206127865,True,18.0,0.025,3467
train,GLD,2024-11-19T19:45:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,242.94,242.69153623721348,0.17698554894658372,True,15.0,0.016,3292
train,GLD,2024-11-19T20:00:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,confirmation_close,243.04,242.75153623721346,0.20547832341989705,True,15.0,0.016,3291
train,GLD,2024-11-19T20:15:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break,4,confirmation_close,243.06,242.83153623721347,0.1627391617099473,True,15.0,0.016,3291
train,GLD,2024-11-19T20:30:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,243.09,242.79153623721348,0.21260151703821528,True,16.0,0.016,3290
train,GLD,2024-11-19T20:45:00+00:00,LONG,valid,classic_38_62,0.6959706959706934,2,False,vwap_reclaim|higher_low|micro_break|trendline_break|volume_expansion,5,confirmation_close,243.22,242.91153623721348,0.21972471065653348,True,16.0,0.016,3289
train,QQQ,2024-12-24T15:45:00+00:00,LONG,a_plus,classic_38_62,0.6253687315634187,3,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,528.24,527.0245658133092,0.29439248707703763,True,19.0,0.025,1514
train,QQQ,2024-12-24T18:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,530.11,529.4745658133093,0.15390965026496828,True,18.0,0.025,1509
train,QQQ,2024-12-24T19:00:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.02,529.4645658133093,0.13453270725639846,True,18.0,0.025,1509
train,QQQ,2024-12-24T19:15:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.17,529.4145658133092,0.18297506477780928,True,18.0,0.025,1508
train,QQQ,2024-12-24T19:30:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,530.07,529.4345658133092,0.1539096502649958,True,18.0,0.025,1509
train,QQQ,2024-12-24T19:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,529.99,529.4674111123586,0.12994635418037037,True,18.0,0.025,1509
train,QQQ,2024-12-24T20:00:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break|upper_third_close,3,structure_stop,529.98,529.4174111123585,0.13989270836077455,True,16.0,0.016,1509
train,QQQ,2024-12-24T20:15:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.05,529.4674111123586,0.14486588545093423,True,18.0,0.025,1509
train,QQQ,2024-12-24T20:30:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break,2,structure_stop,530.02,529.4174111123585,0.14983906254115048,True,16.0,0.016,1509
train,QQQ,2024-12-24T20:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break|upper_third_close,3,structure_stop,529.97,529.2274111123586,0.18465130217249445,True,16.0,0.016,1509
train,QQQ,2025-01-06T14:45:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,526.77,524.7932384361043,0.5082067719708083,True,18.0,0.025,1264
train,QQQ,2025-01-06T15:00:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,526.94,524.6932384361043,0.5776212278861431,True,18.0,0.025,1112
train,QQQ,2025-01-06T15:15:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,527.69,525.8832384361043,0.46450137380191986,True,18.0,0.025,1383
train,QQQ,2025-01-06T15:30:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,527.57,526.2032384361042,0.3513815197177258,True,18.0,0.025,1516
train,QQQ,2025-01-06T15:45:00+00:00,LONG,valid,classic_38_62,0.7211895910780655,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,527.81,526.5642071192398,0.28983561283525083,True,18.0,0.025,1515
train,QQQ,2025-01-15T18:30:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,516.48,515.2386875529829,0.28035762097866607,True,17.0,0.025,1548
train,QQQ,2025-01-15T18:45:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,516.31,515.3486875529829,0.21711799580396607,True,17.0,0.025,1549
train,QQQ,2025-01-15T19:00:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,structure_stop,516.64,515.5186875529829,0.25325492447523057,True,17.0,0.025,1548
train,QQQ,2025-01-15T19:15:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,6,structure_stop,517.06,515.698687552983,0.307460317482076,True,17.0,0.025,1547
train,QQQ,2025-01-15T19:30:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,517.43,516.2586875529829,0.26454771468498467,True,17.0,0.025,1546
train,QQQ,2025-01-15T19:45:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close,5,structure_stop,517.12,516.1080670134842,0.22828431674689398,True,15.0,0.016,1547
train,QQQ,2025-01-15T20:00:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,structure_stop,517.5,516.3780670134842,0.25309947266805993,True,15.0,0.016,1426
train,QQQ,2025-01-15T20:15:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|micro_break|trendline_break,4,structure_stop,517.86,516.8080670134842,0.2373080098091268,True,15.0,0.016,1521
train,QQQ,2025-01-15T20:30:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,517.71,516.3880670134841,0.29821793797927537,True,16.0,0.016,1210
train,GLD,2025-03-04T13:15:00+00:00,LONG,a_plus,classic_38_62,0.7427597955707003,2,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,269.54,269.3146336934204,0.14589467357131608,True,17.0,0.025,2968
train,GLD,2025-03-04T13:30:00+00:00,LONG,a_plus,classic_38_62,0.7427597955707003,2,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,269.43,269.2446336934204,0.1199999999999885,True,17.0,0.025,2969
train,GLD,2025-03-04T14:45:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,30m_higher_low|30m_volume_expansion,2,confirmation_close,267.82,267.63463369342037,0.1199999999999885,True,17.0,0.025,2987
train,GLD,2025-03-04T15:00:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,vwap_reclaim|upper_third_close|volume_expansion,3,confirmation_close,268.55,267.33463369342036,0.7867878444613515,True,17.0,0.025,2056
train,GLD,2025-03-04T15:15:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,higher_low|volume_expansion,2,confirmation_close,268.16,267.4946336934204,0.4307360828557722,True,17.0,0.025,2983
train,GLD,2025-03-04T15:30:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,vwap_reclaim|higher_low|upper_third_close|volume_expansion,4,confirmation_close,268.39,267.84463369342035,0.3530520621418263,True,19.0,0.025,2980
train,GLD,2025-03-10T13:00:00+00:00,SHORT,a_plus,classic_38_62,0.5337423312883478,2,True,30m_lower_high|30m_trendline_break,2,confirmation_close,268.23,268.431448613003,0.14099754519410948,True,16.0,0.016,2982
train,QQQ,2025-03-24T13:45:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,structure_stop,489.73,487.2828957592442,0.475855600232215,True,18.0,0.025,1021
train,QQQ,2025-03-24T14:00:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,structure_stop,489.51,487.5328957592442,0.3844609925222979,True,18.0,0.025,1264
train,QQQ,2025-03-24T14:15:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,489.94,488.4728957592442,0.2852881203264379,True,18.0,0.025,1632
train,QQQ,2025-03-24T14:30:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,489.99,488.60289575924423,0.26973159135453006,True,18.0,0.025,1632
train,QQQ,2025-03-24T14:45:00+00:00,LONG,valid,classic_38_62,0.5776357827476039,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,490.25,488.8928957592442,0.26389789299007294,True,17.0,0.025,1631
train,GLD,2025-04-09T19:15:00+00:00,LONG,a_plus,classic_38_62,0.756802721088434,3,False,vwap_reclaim|higher_low|micro_break|trendline_break,4,confirmation_close,285.06,284.088757825527,0.25828494659850976,True,16.0,0.016,1647
train,GLD,2025-04-09T19:45:00+00:00,LONG,a_plus,classic_38_62,0.75905644481887,3,False,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,285.3,283.9795894094179,0.3441477544413803,True,17.0,0.025,1893
train,GLD,2025-04-09T20:00:00+00:00,LONG,a_plus,classic_38_62,0.75905644481887,3,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,285.0,284.3395894094179,0.1721273847538108,True,16.0,0.016,2422
train,GLD,2025-04-10T13:45:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,confirmation_close,287.33,286.7846949499573,0.14694781925073921,True,17.0,0.025,2784
train,GLD,2025-04-10T14:00:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,289.74,286.8646949499573,0.7748320077933626,True,19.0,0.025,869
train,GLD,2025-04-10T14:15:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,289.91,289.1446949499573,0.20623302160242485,True,19.0,0.025,2759
train,GLD,2025-04-10T14:30:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,290.51,289.4246949499573,0.29246604320482655,True,19.0,0.025,2303
train,GLD,2025-04-10T14:45:00+00:00,LONG,a_plus,classic_38_62,0.7900101936799183,2,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,confirmation_close,290.84,289.4846949499573,0.36522515518186255,True,19.0,0.025,1844
train,QQQ,2025-04-14T13:45:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,structure_stop,461.59,457.04766232908577,0.34447800272287404,True,16.0,0.016,352
train,QQQ,2025-04-14T14:00:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,463.17,458.0776623290858,0.3861884424180041,True,18.0,0.025,490
train,QQQ,2025-04-14T14:15:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,structure_stop,462.56,458.18766232908575,0.3315856849989281,True,18.0,0.025,571
train,QQQ,2025-04-14T14:30:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|volume_expansion,5,structure_stop,463.17,460.10766232908577,0.23223900136143835,True,18.0,0.025,816
train,QQQ,2025-04-14T14:45:00+00:00,LONG,valid,classic_38_62,0.513561582925745,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,463.56,460.10766232908577,0.26181549496343803,True,18.0,0.025,724
train,GLD,2025-05-21T14:45:00+00:00,LONG,valid,classic_38_62,0.7142857142857066,2,False,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,304.53,303.89562449510606,0.2033387857702771,True,16.0,0.016,2522
train,GLD,2025-06-09T14:00:00+00:00,SHORT,valid,classic_38_62,0.5730659025787951,1,True,30m_lower_high|30m_volume_expansion,2,confirmation_close,306.46,306.8183142463585,0.14913487663580144,True,16.0,0.016,2610
train,GLD,2025-06-09T14:45:00+00:00,SHORT,valid,classic_38_62,0.7272727272727273,2,True,lower_high|volume_expansion,2,confirmation_close,306.02,306.33831424635855,0.13248637570107272,True,16.0,0.016,2614
train,GLD,2025-06-20T12:45:00+00:00,SHORT,valid,classic_38_62,0.6862745098039185,2,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,308.08,308.6196425187025,0.2401590912142352,True,16.0,0.016,2596
train,GLD,2025-06-20T13:00:00+00:00,SHORT,valid,classic_38_62,0.6862745098039185,2,True,30m_lower_high|30m_trendline_break|30m_lower_third_close,3,confirmation_close,308.97,309.2396425187025,0.1200000000000058,True,15.0,0.016,2589
train,GLD,2025-07-25T12:15:00+00:00,SHORT,valid,classic_38_62,0.7660098522167517,1,True,lower_high|trendline_break,2,confirmation_close,307.8,308.22950549645503,0.23480350336084432,True,15.0,0.016,2599
train,GLD,2025-07-25T12:30:00+00:00,SHORT,valid,classic_38_62,0.7660098522167517,1,True,lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,307.37,308.059505496455,0.37694117418855744,True,16.0,0.016,2320
train,GLD,2025-08-12T12:15:00+00:00,SHORT,a_plus,classic_38_62,0.3517241379310373,1,True,bearish_reversal|lower_high|trendline_break|volume_expansion,4,confirmation_close,307.6,308.5538919256522,0.45084943439703357,True,17.0,0.025,2600
train,GLD,2025-08-12T13:30:00+00:00,SHORT,a_plus,classic_38_62,0.34536082474226687,1,True,lower_high|volume_expansion,2,confirmation_close,308.87,309.25389192565217,0.18144346638801537,True,17.0,0.025,2590
train,GLD,2025-10-22T12:15:00+00:00,SHORT,valid,classic_38_62,0.3865793780687397,1,True,lower_high|trendline_break,2,confirmation_close,372.21,373.200518392441,0.13975265925971553,True,15.0,0.016,1615
train,GLD,2025-10-22T12:30:00+00:00,SHORT,valid,classic_38_62,0.3865793780687397,1,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,372.12,373.59051839244097,0.20747606243584935,True,16.0,0.016,1088
train,GLD,2025-10-22T12:45:00+00:00,SHORT,valid,classic_38_62,0.6843187660668386,1,True,lower_high|trendline_break,2,confirmation_close,371.21,373.80051839244095,0.3654973365135083,True,15.0,0.016,617
train,GLD,2025-10-22T13:00:00+00:00,SHORT,valid,classic_38_62,0.6843187660668386,1,True,30m_lower_high|30m_trendline_break,2,confirmation_close,373.99,375.200518392441,0.17079255238210853,True,15.0,0.016,1321
train,GLD,2025-10-22T13:15:00+00:00,SHORT,valid,classic_38_62,0.6843187660668386,1,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,372.79,375.150518392441,0.3330465391582723,True,16.0,0.016,677
train,GLD,2025-10-22T13:30:00+00:00,SHORT,valid,classic_38_62,0.6843187660668386,1,True,30m_lower_high|30m_trendline_break|30m_volume_expansion,3,confirmation_close,374.57,376.74051839244095,0.3062393587343842,True,16.0,0.016,737
oos,GLD,2025-11-20T14:00:00+00:00,SHORT,valid,classic_38_62,0.74027459954233,2,True,lower_high|volume_expansion,2,confirmation_close,375.19,375.87743892914403,0.18858100182967724,True,16.0,0.016,2132
oos,GLD,2025-11-20T14:30:00+00:00,SHORT,valid,classic_38_62,0.74027459954233,2,True,30m_bearish_reversal|30m_lower_high,2,confirmation_close,376.07,376.707438929144,0.17486480146373845,True,15.0,0.016,2127
oos,GLD,2025-11-20T15:00:00+00:00,SHORT,valid,classic_38_62,0.74027459954233,2,True,lower_high|volume_expansion,2,confirmation_close,376.38,377.24743892914404,0.23795932314704754,True,16.0,0.016,1844
oos,GLD,2025-11-20T15:15:00+00:00,SHORT,valid,classic_38_62,0.74027459954233,2,True,lower_high|volume_expansion,2,confirmation_close,376.61,377.41743892914405,0.22149988270792412,True,16.0,0.016,1981
oos,QQQ,2025-12-22T14:45:00+00:00,LONG,a_plus,classic_38_62,0.6410256410256437,1,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,620.84,618.6285046679585,0.5628463779183497,True,19.0,0.025,1130
oos,QQQ,2025-12-22T15:00:00+00:00,LONG,a_plus,classic_38_62,0.6410256410256437,1,True,higher_low|volume_expansion,2,structure_stop,620.75,618.4185046679585,0.5933875074299613,True,17.0,0.025,1072
oos,QQQ,2025-12-22T15:15:00+00:00,LONG,a_plus,classic_38_62,0.6410256410256437,1,True,higher_low|volume_expansion,2,structure_stop,619.83,618.3685046679585,0.37196431847078476,True,17.0,0.025,1290
oos,QQQ,2026-02-12T15:15:00+00:00,LONG,valid,classic_38_62,0.6401816118047697,2,True,bullish_reversal|higher_low|volume_expansion,3,structure_stop,612.65,610.5256989018864,0.47710201733372176,True,16.0,0.016,753
oos,QQQ,2026-02-18T15:45:00+00:00,LONG,valid,classic_38_62,0.6202203499675962,3,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,structure_stop,609.08,607.2998544602384,0.333701403044921,True,18.0,0.025,1313
oos,QQQ,2026-02-18T18:30:00+00:00,LONG,valid,classic_38_62,0.6245353159851261,3,True,vwap_reclaim|trendline_break,2,structure_stop,608.53,606.2898544602383,0.41993179374726225,True,15.0,0.016,714
oos,QQQ,2026-02-18T18:45:00+00:00,LONG,valid,classic_38_62,0.5613382899628224,3,True,30m_vwap_reclaim|30m_trendline_break|30m_volume_expansion,3,structure_stop,607.87,605.6198544602383,0.4218063674581809,True,16.0,0.016,711
oos,QQQ,2026-02-18T19:00:00+00:00,LONG,valid,classic_38_62,0.5613382899628224,3,True,vwap_reclaim|higher_low,2,structure_stop,607.58,606.1998544602384,0.25871845460811277,True,17.0,0.025,1316
oos,QQQ,2026-02-18T19:15:00+00:00,LONG,valid,classic_38_62,0.5613382899628224,3,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,structure_stop,607.28,605.7298544602384,0.29058620769375043,True,16.0,0.016,1032
oos,QQQ,2026-02-18T19:30:00+00:00,LONG,valid,classic_38_62,0.5613382899628224,3,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,structure_stop,606.71,603.9198544602383,0.5230333478478923,True,16.0,0.016,573
oos,GLD,2026-03-11T14:00:00+00:00,SHORT,valid,classic_38_62,0.678484107579463,2,True,30m_lower_high|30m_trendline_break|30m_volume_expansion,3,confirmation_close,476.88,477.53029980772044,0.1238077117755712,True,16.0,0.016,1677
oos,GLD,2026-04-01T12:00:00+00:00,LONG,valid,classic_38_62,0.5545556805399323,1,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,435.62,434.4142383548125,0.16521778296366754,True,16.0,0.016,1326
oos,GLD,2026-04-01T12:30:00+00:00,LONG,valid,classic_38_62,0.5545556805399323,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,435.99,433.62423835481246,0.3241651412602174,True,16.0,0.016,676
oos,GLD,2026-04-01T13:15:00+00:00,LONG,valid,classic_38_62,0.5163104611923505,1,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,434.96,433.56423835481246,0.19125226406396365,True,16.0,0.016,1146
oos,GLD,2026-04-01T13:30:00+00:00,LONG,valid,classic_38_62,0.5163104611923505,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,435.42,433.6042383548125,0.24880216965409468,True,18.0,0.025,1376
oos,GLD,2026-04-01T13:45:00+00:00,LONG,valid,classic_38_62,0.601178781925345,1,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,435.17,433.75423835481246,0.19399273575873696,True,16.0,0.016,1130
oos,GLD,2026-04-01T14:00:00+00:00,LONG,valid,classic_38_62,0.601178781925345,1,True,bullish_reversal|vwap_reclaim|trendline_break|upper_third_close|volume_expansion,5,confirmation_close,435.59,432.88423835481245,0.3707531600712707,True,16.0,0.016,591
oos,GLD,2026-04-01T14:15:00+00:00,LONG,valid,classic_38_62,0.601178781925345,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,435.5,433.55423835481247,0.2666152356700863,True,18.0,0.025,1284
oos,GLD,2026-04-01T14:30:00+00:00,LONG,valid,classic_38_62,0.601178781925345,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,436.62,433.95423835481245,0.3652722166817396,True,18.0,0.025,937
oos,GLD,2026-04-01T14:45:00+00:00,LONG,valid,classic_38_62,0.6308290155440421,2,True,vwap_reclaim|higher_low|micro_break|trendline_break|volume_expansion,5,confirmation_close,437.17,435.5942383548125,0.21591650931687695,True,18.0,0.025,1586
oos,QQQ,2026-04-01T17:30:00+00:00,LONG,valid,classic_38_62,0.7443661971830977,2,True,vwap_reclaim|trendline_break,2,structure_stop,587.56,585.7780042072264,0.2370737168022768,True,15.0,0.016,897
oos,QQQ,2026-04-01T17:45:00+00:00,LONG,valid,classic_38_62,0.7681564245810029,2,True,vwap_reclaim|trendline_break,2,structure_stop,586.96,584.8180042072265,0.2849675100395714,True,15.0,0.016,746
oos,QQQ,2026-04-01T18:00:00+00:00,LONG,valid,classic_38_62,0.7681564245810029,2,True,30m_vwap_reclaim|30m_trendline_break|30m_volume_expansion,3,structure_stop,585.96,583.6080042072265,0.31290555609466364,True,16.0,0.016,680
oos,QQQ,2026-04-06T13:45:00+00:00,LONG,valid,classic_38_62,0.4211309523809519,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,structure_stop,589.68,586.8015776032037,0.4169499629070219,True,18.0,0.025,868
oos,QQQ,2026-04-06T14:00:00+00:00,LONG,valid,classic_38_62,0.4211309523809519,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,590.62,585.4915776032037,0.742870653902533,True,18.0,0.025,487
oos,QQQ,2026-04-06T14:15:00+00:00,LONG,valid,classic_38_62,0.4211309523809519,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,589.16,587.1115776032037,0.296721441339783,True,18.0,0.025,1220
oos,QQQ,2026-04-06T14:30:00+00:00,LONG,valid,classic_38_62,0.4211309523809519,1,True,higher_low|volume_expansion,2,structure_stop,589.14,585.8415776032036,0.4777884918928612,True,16.0,0.016,485
oos,GLD,2026-04-21T17:45:00+00:00,SHORT,valid,classic_38_62,0.7455858747993575,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,432.68,433.8514112274594,0.28605237210771833,True,15.0,0.016,1365
oos,GLD,2026-04-21T18:00:00+00:00,SHORT,valid,classic_38_62,0.7455858747993575,3,False,vwap_loss|lower_high|trendline_break|lower_third_close,4,confirmation_close,432.05,433.49141122745937,0.3519849316210745,True,15.0,0.016,1110
oos,GLD,2026-04-21T18:15:00+00:00,SHORT,valid,classic_38_62,0.7455858747993575,3,False,vwap_loss|lower_high|micro_break|trendline_break|lower_third_close,5,confirmation_close,431.32,432.57141122745935,0.30558794529685834,True,15.0,0.016,1278
oos,GLD,2026-04-21T18:30:00+00:00,SHORT,valid,classic_38_62,0.7455858747993575,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,431.9,432.4614112274594,0.1370936265405067,True,15.0,0.016,1852
oos,GLD,2026-04-21T18:45:00+00:00,SHORT,valid,classic_38_62,0.7426127527216175,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,432.44,433.39141122745934,0.23232954583756596,True,15.0,0.016,1681
oos,GLD,2026-04-21T19:00:00+00:00,SHORT,valid,classic_38_62,0.7426127527216175,3,False,bearish_reversal|vwap_loss|lower_high|trendline_break,4,confirmation_close,432.26,433.2914112274594,0.2518651190267198,True,15.0,0.016,1551
oos,GLD,2026-04-21T19:45:00+00:00,SHORT,valid,classic_38_62,0.7806494367130553,3,False,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,429.74,430.77853899692656,0.2403381045010034,True,16.0,0.016,1540
oos,GLD,2026-04-21T20:00:00+00:00,SHORT,valid,classic_38_62,0.7806494367130553,3,False,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,431.28,432.09853899692655,0.18942582951981338,True,16.0,0.016,1854
