category,is_evaluated,is_expectancy,is_expectancy_dollar,is_expected_total_r,is_guardrail_pass,is_losing_trades,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_sharpe,is_sortino,is_tail_loss_r,is_total_trades,is_trades_per_month,is_win_rate,is_winning_trades,name,oos_expectancy,oos_expectancy_dollar,oos_expected_total_r,oos_losing_trades,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_sharpe,oos_sortino,oos_strict_uplift,oos_tail_loss_r,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,oos_winning_trades,stage
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop12__plus__target__rvol190_pdh065,0.3804235561695384,18.678958333333338,36.520661392275684,32,0.0220185053636778,1793.1800000000005,2.409101267513774,5.3814105444434235,7.785670517472898,True,-1.174666400452549,96,48.7,0.10660192883651368,0.6666666666666666,64,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__perturb__rvol_threshold__1p9__plus__perturb__opening_range_bars__9,0.3756035412517325,18.432604166666668,36.05793996016632,31,0.020242816520314077,1769.5300000000002,2.480295133805708,5.2738479576890525,7.194226954865619,True,-1.1746664004525493,96,48.7,0.10596541755229165,0.6770833333333334,65,combination
weakness_targeted,True,0.17452440383350273,18.872639639639615,193.72208825518803,True,481,0.12764139223510837,20948.629999999972,1.7696427889123032,3.8324684390669375,4.123025583075043,-1.2110468418666207,1110,47.99094460227273,0.5666666666666667,629,target__rvol190_pdh065,0.36933924145041747,18.67257731958765,35.825906420690494,34,0.02022030541892274,1811.2400000000018,2.4416568499474725,5.399500259848571,8.134109420044073,True,-1.174666400452549,97,49.20729166666667,0.10586547304911434,0.6494845360824743,63,targeted
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__perturb__rvol_threshold__1p9__plus__target__rvol190_pdh065,0.36933924145041747,18.67257731958765,35.825906420690494,34,0.02022030541892274,1811.2400000000018,2.4416568499474725,5.399500259848571,8.134109420044073,True,-1.174666400452549,97,49.20729166666667,0.10586547304911434,0.6494845360824743,63,combination
atomic_counterfactual,True,0.1594492762085939,18.568392857142847,187.51234882130643,True,500,0.12281554125727134,21836.42999999999,1.7743552190641676,3.8787755655549656,4.375020575747873,-1.2086797959516256,1176,50.84446022727273,0.5748299319727891,676,ablate__opening_range_bars,0.3709937346257695,20.5330434782609,34.13142358557079,31,0.019775412483928525,1889.040000000003,2.592634747198834,5.372274951390081,8.080513502464418,True,-1.1746664004525493,92,46.670833333333334,0.1012922251798404,0.6630434782608695,61,ablation
weakness_targeted,True,0.1672374269148959,18.596923076923044,195.66778949042822,True,508,0.1246818238821044,21758.39999999996,1.7649933550378645,3.895183986504185,4.180604551389491,-1.2120121063805052,1170,50.585049715909086,0.5658119658119658,662,target__entry1300_rvol19,0.36468800904764037,19.38250000000004,35.01004886857348,33,0.020194909356669944,1860.720000000004,2.4102560215852513,5.3769422556363615,8.2609976868105,True,-1.1746664004525493,96,48.7,0.10113474296167993,0.65625,63,targeted
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__perturb__rvol_threshold__1p9__plus__target__entry1300_rvol19,0.36468800904764037,19.38250000000004,35.01004886857348,33,0.020194909356669944,1860.720000000004,2.4102560215852513,5.3769422556363615,8.2609976868105,True,-1.1746664004525493,96,48.7,0.10113474296167993,0.65625,63,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_score_gradient__plus__target__entry1300_rvol19,0.36467868884778126,19.974315789473735,34.64447544053922,33,0.020080134094636985,1897.560000000005,2.3868720902187595,5.31089854053695,8.11331562812499,True,-1.1746664004525493,95,48.192708333333336,0.10046477633080746,0.6526315789473685,62,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop12__plus__target__entry1300_rvol19,0.3736125284017628,19.700957446808545,35.119577669765704,32,0.021975318141514818,1851.890000000003,2.392806913305412,5.367626964675729,7.969286436400764,True,-1.1746664004525493,94,47.68541666666667,0.09507147713833876,0.6595744680851063,62,combination
atomic_parameter_grid,True,0.17442124989733643,20.402812219227297,194.13085113573544,True,472,0.10869548409377346,22708.32999999998,1.829724442534707,4.066636196525477,4.572282749067794,-1.2140226287756029,1113,48.12064985795454,0.5759209344115005,641,perturb__opening_range_bars__9,0.37080194165270197,20.526043956043978,33.74297669039588,31,0.01996209694497086,1867.870000000002,2.591559376624268,5.357323095737045,7.966098851176316,True,-1.1746664004525493,91,46.16354166666667,0.09219550229466182,0.6593406593406593,60,perturbation
