name,stage,objective,oos_net_return_pct,oos_total_trades,oos_avg_r,oos_win_rate,oos_dollar_profit_factor,oos_max_dd_pct,delta_oos_net_return_pct,delta_oos_trades,delta_oos_avg_r,delta_oos_pf,error
combo_gld_value_hits2_exit_all_t1_partial_50,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_gld_t1_partial_50,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_t2r_225,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_mfe_giveback_150_045_025,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_mfe_giveback_200_045_050,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_runner_48,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_runner_96,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_max_hold_32,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_max_hold_40,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_max_hold_44,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_time_stop_mfe075,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_time_stop_mfe100,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_stall_44_mfe075_cur020,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_stall_60_mfe125_cur040,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_addon_off,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_addon_smaller_score18,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_exit_addon_later_score18,anchor_x_exit,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_type_c_off,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_type_c_aplus,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_score15,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_score16,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source16,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source17,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source18,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source_a_plus,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_wait8,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_wait12,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_wait20,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source17_wait12,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_second_source_aplus_score15,anchor_x_second,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_signal_qqq_score_a15_b15,anchor_x_signal,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_signal_all_confirm2,anchor_x_signal,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_signal_gld_require_structure,anchor_x_signal,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_signal_gld_room30,anchor_x_signal,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_signal_gld_extension175,anchor_x_signal,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_qqq_typeb_score15,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_qqq_typeb_score14,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_qqq_typeb_strict_value2,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_qqq_typeb_fib20_38,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_gld_no_type_c,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_gld_type_c_aplus,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_gld_ttl_2h,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_balance_gld_ttl_6h,anchor_x_balance,0.36134618108120303,5.144709999999992,9.0,0.4629008982550822,0.5555555555555556,1.6484857728444862,4.4476431412755115,1.566919999999969,-1.0,0.07949767996772589,0.2850960352967582,
combo_gld_value_hits2_risk_notional_100,anchor_x_risk,0.3570769268160159,5.195739999999613,9.0,0.46291636535513675,0.5555555555555556,1.6126213866970902,4.78602566810868,1.6179499999995897,-1.0,0.07951314706778045,0.24923164914936224,
combo_gld_no8_risk_gld_risk_020,anchor_x_risk,0.35345064977908236,4.615109999999535,8.0,0.6211908912156279,0.625,1.6975511474934064,4.217577302047796,1.0373199999995122,-2.0,0.23778767292827158,0.33416140994567844,
remove::GLD.score_b_min,active_key_ablation,0.35269138204899936,4.622240000000296,11.0,0.4395351655005968,0.5454545454545454,1.4659962395592232,3.579436088577423,1.0444500000002734,1.0,0.056131947213240496,0.10260650201149524,
combo_gld_value_hits2_exit_t1_stop_025,anchor_x_exit,0.35067945471523176,5.004360000000189,9.0,0.45503013484509947,0.5555555555555556,1.631029434573223,4.4476431412755115,1.4265700000001664,-1.0,0.07162691655774317,0.26763969702549506,
combo_gld_no8_risk_dynamic_065_120,anchor_x_risk,0.3505397933135844,4.477950000000084,8.0,0.6265722649019941,0.625,1.732742398408159,4.175190316484804,0.9001600000000614,-2.0,0.24316904661463784,0.36935266086043095,
combo_gld_value_hits2_exit_t2r_175,anchor_x_exit,0.3426286097886615,4.904850000000108,9.0,0.447085586581587,0.5555555555555556,1.619154616661501,4.450326800910436,1.3270600000000852,-1.0,0.06368236829423068,0.255764879113773,
combo_gld_value_hits2_exit_t1_stop_020,anchor_x_exit,0.34093013261275956,4.876079999999856,9.0,0.4478333421911825,0.5555555555555556,1.615082648798099,4.4476431412755115,1.2982899999998332,-1.0,0.06443012390382619,0.25169291125037097,
combo_t1stop040_exit_all_t1_partial_65,anchor_x_exit,0.3286178450144347,4.528879999999845,10.0,0.4455767421427136,0.5,1.459922047799027,4.070131954877356,0.9510899999998217,0.0,0.06217352385535729,0.09653231025129894,
combo_t1stop040_exit_gld_t1_partial_65,anchor_x_exit,0.3286178450144347,4.528879999999845,10.0,0.4455767421427136,0.5,1.459922047799027,4.070131954877356,0.9510899999998217,0.0,0.06217352385535729,0.09653231025129894,
combo_t1stop040_risk_qqq_risk_020,anchor_x_risk,0.3279799971035861,4.64907000000008,10.0,0.3921917867497646,0.5,1.5177939569710563,4.096947517662256,1.071280000000057,0.0,0.00878856846240833,0.15440421942332838,
combo_gld_value_hits2_risk_notional_060,anchor_x_risk,0.32664868975502254,4.444639999999738,9.0,0.462906227610162,0.5555555555555556,1.6719713107752276,3.9661587373556335,0.8668499999997148,-1.0,0.07950300932280568,0.3085815732274997,
combo_t1stop035_exit_all_t1_partial_65,anchor_x_exit,0.3248649902187437,4.479099999999875,10.0,0.4424786770518928,0.5,1.4548667317960795,4.070131954877356,0.9013099999998517,0.0,0.059075458764536515,0.09147699424835154,
combo_t1stop035_exit_gld_t1_partial_65,anchor_x_exit,0.3248649902187437,4.479099999999875,10.0,0.4424786770518928,0.5,1.4548667317960795,4.070131954877356,0.9013099999998517,0.0,0.059075458764536515,0.09147699424835154,
combo_gld_no8_exit_t1_stop_060,anchor_x_exit,0.3235076599142284,4.968260000000257,9.0,0.41956984344934856,0.5555555555555556,1.6257159841412927,5.7624789243126795,1.3904700000002337,-1.0,0.03616662516199226,0.26232624659356474,
combo_t1stop035_risk_qqq_risk_020,anchor_x_risk,0.32252413042866085,4.577410000000105,10.0,0.38776795352605486,0.5,1.5098127661185776,4.096947517662256,0.9996200000000823,0.0,0.004364735238698569,0.14642302857084966,
exit_all_t1_partial_65,exit_single,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
exit_gld_t1_partial_65,exit_single,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_source17_exit_all_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_source17_exit_gld_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_addon_off_exit_all_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_addon_off_exit_gld_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_qqq_typeb_supply_exit_all_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
combo_qqq_typeb_supply_exit_gld_t1_partial_65,anchor_x_exit,0.32112932623913804,4.429079999999798,10.0,0.4395224938825109,0.5,1.4497870430361852,4.070131954877356,0.8512899999997754,0.0,0.056119275595154616,0.08639730548845725,
priority_pair_risk_signal_risk_stack_0225_gld_value_hits2,priority_cross_pair,0.3209174982916921,4.467210000000167,9.0,0.4628285440290638,0.5555555555555556,1.5931297375454463,4.234562651990361,0.8894200000001438,-1.0,0.07942532574170752,0.22973999999771832,
combo_t1stop040_risk_gld_risk_0275,anchor_x_risk,0.31816321937034037,4.581259999999762,10.0,0.39225026900625365,0.5,1.4554792103088834,4.561302818099926,1.0034699999997394,0.0,0.008847050718897354,0.09208947276115542,
risk_qqq_risk_020,risk_single,0.31707983725856537,4.505510000000082,10.0,0.38346195317760234,0.5,1.5018048450706638,4.096947517662256,0.9277200000000589,0.0,5.873489024604828e-05,0.13841510752293584,
combo_source17_risk_qqq_risk_020,anchor_x_risk,0.31707983725856537,4.505510000000082,10.0,0.38346195317760234,0.5,1.5018048450706638,4.096947517662256,0.9277200000000589,0.0,5.873489024604828e-05,0.13841510752293584,
combo_addon_off_risk_qqq_risk_020,anchor_x_risk,0.31707983725856537,4.505510000000082,10.0,0.38346195317760234,0.5,1.5018048450706638,4.096947517662256,0.9277200000000589,0.0,5.873489024604828e-05,0.13841510752293584,
combo_qqq_typeb_supply_risk_qqq_risk_020,anchor_x_risk,0.31707983725856537,4.505510000000082,10.0,0.38346195317760234,0.5,1.5018048450706638,4.096947517662256,0.9277200000000589,0.0,5.873489024604828e-05,0.13841510752293584,
combo_t1stop035_risk_gld_risk_0275,anchor_x_risk,0.312399945669085,4.5029599999998755,10.0,0.3879331269565288,0.5,1.4476944475651898,4.561302818099926,0.9251699999998526,0.0,0.004529908669172522,0.08430471001746187,
combo_value_hits2_exit_floor_slow_runner,anchor_x_exit,0.309059737216826,4.7463900000001304,9.0,0.31319812327191293,0.5555555555555556,1.6748684072082436,4.398615806995694,1.1686000000001076,-1.0,-0.07020509501544336,0.31147866966051563,
combo_gld_value_hits2_risk_risk_stack_0200,anchor_x_risk,0.3083855889118348,4.187270000000106,9.0,0.46276001066163697,0.5555555555555556,1.6180481447204966,3.8499280114873073,0.6094800000000835,-1.0,0.07935679237428067,0.25465840717276866,
combo_t1stop040_exit_all_t1_partial_60,anchor_x_exit,0.30793090054112904,4.2570799999999585,10.0,0.4277889350768401,0.5,1.4323199005591403,4.196193998469761,0.6792899999999356,0.0,0.04438571678948383,0.0689301630114123,
combo_t1stop040_exit_gld_t1_partial_60,anchor_x_exit,0.30793090054112904,4.2570799999999585,10.0,0.4277889350768401,0.5,1.4323199005591403,4.196193998469761,0.6792899999999356,0.0,0.04438571678948383,0.0689301630114123,
risk_gld_risk_0275,risk_single,0.30664363356932417,4.4247599999999805,10.0,0.38361972560344476,0.5,1.439919627047219,4.561302818099926,0.8469699999999576,0.0,0.00021650731608846563,0.07652988949949102,
combo_source17_risk_gld_risk_0275,anchor_x_risk,0.30664363356932417,4.4247599999999805,10.0,0.38361972560344476,0.5,1.439919627047219,4.561302818099926,0.8469699999999576,0.0,0.00021650731608846563,0.07652988949949102,
combo_addon_off_risk_gld_risk_0275,anchor_x_risk,0.30664363356932417,4.4247599999999805,10.0,0.38361972560344476,0.5,1.439919627047219,4.561302818099926,0.8469699999999576,0.0,0.00021650731608846563,0.07652988949949102,
combo_qqq_typeb_supply_risk_gld_risk_0275,anchor_x_risk,0.30664363356932417,4.4247599999999805,10.0,0.38361972560344476,0.5,1.439919627047219,4.561302818099926,0.8469699999999576,0.0,0.00021650731608846563,0.07652988949949102,
remove::all.max_risk_pct,active_key_ablation,0.3058755055895484,3.906409999999596,10.0,0.38347212336273984,0.5,1.7331891883775505,2.529957407485386,0.32861999999957314,0.0,6.890507538354074e-05,0.3697994508298226,
combo_t1stop040_risk_risk_stack_0275,anchor_x_risk,0.30418302051362717,4.3700799999996525,10.0,0.39241509615218584,0.5,1.4230724176354923,4.568408363521457,0.7922899999996296,0.0,0.009011877864829543,0.05968268008776434,
combo_t1stop035_exit_all_t1_partial_60,anchor_x_exit,0.3036448425055674,4.200229999999952,10.0,0.42424995923039716,0.5,1.4265466037578636,4.196193998469761,0.6224399999999295,0.0,0.04084674094304086,0.06315686621013561,
combo_t1stop035_exit_gld_t1_partial_60,anchor_x_exit,0.3036448425055674,4.200229999999952,10.0,0.42424995923039716,0.5,1.4265466037578636,4.196193998469761,0.6224399999999295,0.0,0.04084674094304086,0.06315686621013561,
combo_gld_no8_risk_dynamic_055_135,anchor_x_risk,0.3034831243000552,3.5723099999999253,8.0,0.6214379594274375,0.625,1.7515383951882084,3.286326153178881,-0.005480000000097629,-2.0,0.23803474114008122,0.38814865764048045,
combo_gld_no8_risk_dynamic_060_130,anchor_x_risk,0.3034817477951248,3.703669999999736,8.0,0.6213075057066559,0.625,1.6730421161282703,3.838431220003353,0.1258799999997131,-2.0,0.23790428741929964,0.3096523785805423,
combo_gld_value_hits2_risk_risk_stack_0175,anchor_x_risk,0.30337879595056094,3.998409999999814,9.0,0.4627014333029575,0.5555555555555556,1.6742942812284327,3.4646740907790132,0.42061999999979127,-1.0,0.07929821501560119,0.31090454368070475,
exit_all_t1_partial_60,exit_single,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
exit_gld_t1_partial_60,exit_single,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_source17_exit_all_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_source17_exit_gld_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_addon_off_exit_all_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_addon_off_exit_gld_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_qqq_typeb_supply_exit_all_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_qqq_typeb_supply_exit_gld_t1_partial_60,anchor_x_exit,0.2993742505800863,4.143139999999985,10.0,0.42084519994533875,0.5,1.4207489341996393,4.196193998469761,0.5653499999999618,0.0,0.03744198165798246,0.05735919665191136,
combo_t1stop035_risk_risk_stack_0275,anchor_x_risk,0.2984177357633398,4.291839999999661,10.0,0.38799324859647755,0.5,1.4154979142040243,4.568408363521457,0.7140499999996384,0.0,0.004590030309121251,0.0521081766562963,
remove::GLD.daily_room_min_r,active_key_ablation,0.29414163138879645,3.6387200000000153,13.0,0.3976521570074757,0.5384615384615384,1.294075526410636,6.183615851155087,0.06092999999999238,3.0,0.014248938720119397,-0.06931421113709191,
risk_risk_stack_0275,risk_single,0.2924305968770885,4.210219999999724,10.0,0.3835013021877721,0.5,1.4075961891263569,4.568408363521457,0.6324299999997014,0.0,9.808390041582404e-05,0.0442064515786289,
combo_source17_risk_risk_stack_0275,anchor_x_risk,0.2924305968770885,4.210219999999724,10.0,0.3835013021877721,0.5,1.4075961891263569,4.568408363521457,0.6324299999997014,0.0,9.808390041582404e-05,0.0442064515786289,
combo_addon_off_risk_risk_stack_0275,anchor_x_risk,0.2924305968770885,4.210219999999724,10.0,0.3835013021877721,0.5,1.4075961891263569,4.568408363521457,0.6324299999997014,0.0,9.808390041582404e-05,0.0442064515786289,
combo_qqq_typeb_supply_risk_risk_stack_0275,anchor_x_risk,0.2924305968770885,4.210219999999724,10.0,0.3835013021877721,0.5,1.4075961891263569,4.568408363521457,0.6324299999997014,0.0,9.808390041582404e-05,0.0442064515786289,
combo_t1stop040_exit_mfe_giveback_250_055_075,anchor_x_exit,0.289491482753068,4.021019999999844,10.0,0.41057389627090723,0.5,1.4074869399109107,4.1705227628795996,0.4432299999998208,0.0,0.02717067798355094,0.04409720236318271,
combo_t1stop040_session_gld_compact_quality,anchor_x_session,0.28762178422996687,4.033500000000058,10.0,0.39371112978478195,0.5,1.421992356325377,4.4476431412755115,0.4557100000000349,0.0,0.01030791149742566,0.05860261877764894,
combo_t1stop040_exit_all_t1_partial_55,anchor_x_exit,0.28750096716592194,3.989119999999966,10.0,0.4100957468482179,0.5,1.405107717430369,4.32188463997814,0.41132999999994313,0.0,0.026692528560861628,0.04171797988264103,
combo_t1stop040_exit_gld_t1_partial_55,anchor_x_exit,0.28750096716592194,3.989119999999966,10.0,0.4100957468482179,0.5,1.405107717430369,4.32188463997814,0.41132999999994313,0.0,0.026692528560861628,0.04171797988264103,
combo_gld_value_hits2_exit_all_t1_partial_40,anchor_x_exit,0.287110255763134,4.221260000000009,9.0,0.40524496890570516,0.5555555555555556,1.5327512680617439,4.69915852844776,0.643469999999986,-1.0,0.021841750618348865,0.16936153051401592,
combo_gld_value_hits2_exit_gld_t1_partial_40,anchor_x_exit,0.287110255763134,4.221260000000009,9.0,0.40524496890570516,0.5555555555555556,1.5327512680617439,4.69915852844776,0.643469999999986,-1.0,0.021841750618348865,0.16936153051401592,
combo_t1stop040_exit_t2r_250,anchor_x_exit,0.28545274115758695,3.96312999999983,10.0,0.4081769959907694,0.5,1.4022273509686323,4.4476431412755115,0.38533999999980706,0.0,0.024773777703413102,0.038837613420904304,
combo_t1stop040_risk_notional_070,anchor_x_risk,0.2839379604896528,3.95687000000017,10.0,0.3922623576504801,0.5,1.429594927638496,4.057653539041686,0.3790800000001471,0.0,0.008859139363123825,0.06620519009076808,
combo_t1stop035_exit_mfe_giveback_250_055_075,anchor_x_exit,0.2839046549032621,3.946469999999739,10.0,0.40607654250583264,0.5,1.399932102737669,4.1705227628795996,0.3686799999997161,0.0,0.022673324218476343,0.03654236518994103,
combo_t1stop035_exit_all_t1_partial_55,anchor_x_exit,0.28268090478708124,3.925190000000002,10.0,0.4061150280488072,0.5,1.3986154242992237,4.32188463997814,0.34739999999997906,0.0,0.02271180976145093,0.03522568675149573,
combo_t1stop035_exit_gld_t1_partial_55,anchor_x_exit,0.28268090478708124,3.925190000000002,10.0,0.4061150280488072,0.5,1.3986154242992237,4.32188463997814,0.34739999999997906,0.0,0.02271180976145093,0.03522568675149573,
combo_t1stop035_session_gld_compact_quality,anchor_x_session,0.2822394398310454,3.9623300000000743,10.0,0.3892915755012593,0.5,1.414546417066751,4.4476431412755115,0.3845400000000514,0.0,0.005888357213903017,0.05115667951902303,
combo_t1stop040_exit_t2r_225,anchor_x_exit,0.28078770804557834,3.905469999999972,10.0,0.403150467589742,0.5,1.396434045576805,4.4476431412755115,0.3276799999999489,0.0,0.019747249302385694,0.033044308029076985,
combo_t1stop035_exit_t2r_250,anchor_x_exit,0.2798646400256046,3.8885799999999,10.0,0.4036784231493019,0.5,1.394661096766852,4.4476431412755115,0.3107899999998769,0.0,0.020275204861945617,0.03127135921912405,
exit_mfe_giveback_250_055_075,exit_single,0.27854208087152255,3.875299999999697,10.0,0.401654000964777,0.5,1.3927197920519565,4.1705227628795996,0.297509999999674,0.0,0.018250782677420696,0.029330054504228542,
combo_source17_exit_mfe_giveback_250_055_075,anchor_x_exit,0.27854208087152255,3.875299999999697,10.0,0.401654000964777,0.5,1.3927197920519565,4.1705227628795996,0.297509999999674,0.0,0.018250782677420696,0.029330054504228542,
combo_addon_off_exit_mfe_giveback_250_055_075,anchor_x_exit,0.27854208087152255,3.875299999999697,10.0,0.401654000964777,0.5,1.3927197920519565,4.1705227628795996,0.297509999999674,0.0,0.018250782677420696,0.029330054504228542,
